bin_low_edge,contents,binerror,xtitle,binlabel
-0.05333333333333334,14.0,3.7416573867739413,,
-0.05,0.0,0.0,,
-0.04666666666666667,4.0,2.0,,
-0.043333333333333335,0.0,0.0,,
-0.04,3.0,1.7320508075688772,,
-0.03666666666666667,0.0,0.0,,
-0.03333333333333334,5.0,2.23606797749979,,
-0.030000000000000002,0.0,0.0,,
-0.02666666666666667,0.0,0.0,,
-0.023333333333333334,20.0,4.47213595499958,,
-0.02,0.0,0.0,,
-0.01666666666666667,24.0,4.898979485566356,,
-0.013333333333333336,0.0,0.0,,
-0.010000000000000002,36.0,6.0,,
-0.006666666666666668,0.0,0.0,,
-0.003333333333333334,0.0,0.0,,
0.0,46.0,6.782329983125268,,
0.003333333333333334,0.0,0.0,,
0.006666666666666668,24.0,4.898979485566356,,
0.010000000000000002,0.0,0.0,,
0.013333333333333336,12.0,3.4641016151377544,,
0.016666666666666663,0.0,0.0,,
0.020000000000000004,9.0,3.0,,
0.02333333333333333,0.0,0.0,,
0.026666666666666672,0.0,0.0,,
0.03,3.0,1.7320508075688772,,
0.03333333333333334,0.0,0.0,,
0.03666666666666667,0.0,0.0,,
0.04000000000000001,0.0,0.0,,
0.043333333333333335,0.0,0.0,,
0.046666666666666676,0.0,0.0,,
0.05,0.0,0.0,,
