bin_low_edge,contents,binerror,xtitle,binlabel
-11.5,0.0,0.0,inferred - true,
-10.5,0.010638297872340425,0.0075224125658143355,inferred - true,
-9.5,0.0,0.0,inferred - true,
-8.5,0.026595744680851064,0.011893978603722285,inferred - true,
-7.5,0.005319148936170213,0.005319148936170213,inferred - true,
-6.5,0.026595744680851064,0.011893978603722285,inferred - true,
-5.5,0.05319148936170213,0.016820625851959467,inferred - true,
-4.5,0.005319148936170213,0.005319148936170213,inferred - true,
-3.5,0.03723404255319149,0.014073145271620163,inferred - true,
-2.5,0.05851063829787234,0.01764162122529468,inferred - true,
-1.5,0.18617021276595744,0.03146850948457242,inferred - true,
-0.5,0.4521276595744681,0.04904013009198344,inferred - true,
0.5,0.0797872340425532,0.020600975245784133,inferred - true,
1.5,0.03723404255319149,0.014073145271620163,inferred - true,
2.5,0.010638297872340425,0.0075224125658143355,inferred - true,
3.5,0.005319148936170213,0.005319148936170213,inferred - true,
4.5,0.0,0.0,inferred - true,
5.5,0.005319148936170213,0.005319148936170213,inferred - true,
6.5,0.0,0.0,inferred - true,
